trialnum	subject	session	part	condition	basicShape	numObjects	speed	motionRule	trialKind	staircaseIndex	staircaseWithinCondition	stairKey	stairStartSpeed	stairValue	initialAngle	initialOtherAngle	cueFrames	timingCheckFrames	correct	trialDurTotal	numTargets	whichIsTarget	reversal_count	timingBlips	numLongFramesAfterFixation	numLongFramesAfterCue	reversal_0	reversal_1	reversal_2	reversal_3	reversal_4	reversal_5	reversal_6	reversal_7	reversal_8	reversal_9
102	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	4.4491	1.3075	120	120	1	6.333	1	0	3	319	120	199	2.6969	3.3979	5.0716	-999	-999	-999	-999	-999	-999	-999
103	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	2.3515	5.4931	120	120	1	6.35	1	0	3	319	120	199	2.1477	3.0803	4.4602	-999	-999	-999	-999	-999	-999	-999
104	temp	1	Part1	centred	circle	2	1.6000000000000003	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.3	2.5849	5.7265	120	120	1	6.433	1	0	2	319	120	199	3.0777	3.8502	-999	-999	-999	-999	-999	-999	-999	-999
105	temp	1	Part1	near_displaced	circle	2	1.6000000000000003	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.3	4.1458	1.0043	120	120	1	6.35	1	0	3	319	120	199	2.0229	2.6729	4.0263	-999	-999	-999	-999	-999	-999	-999
106	temp	1	Part1	far_displaced	circle	2	1.3000000000000003	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.6	0.6049	3.7465	120	120	1	6.35	1	0	3	319	120	199	2.3132	3.097	4.965	-999	-999	-999	-999	-999	-999	-999
107	temp	1	Part1	far_displaced	circle	2	1.6000000000000003	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.3	5.4482	2.3066	120	120	1	6.367	1	0	2	319	120	199	2.4463	4.2628	-999	-999	-999	-999	-999	-999	-999	-999
108	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	5.893	2.7514	120	120	1	6.399	1	0	2	319	120	199	3.1587	5.0423	-999	-999	-999	-999	-999	-999	-999	-999
109	temp	1	Part1	far_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	5.3763	2.2348	120	120	1	6.499	1	0	2	270	114	156	2.5034	4.2051	-999	-999	-999	-999	-999	-999	-999	-999
110	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	4.6503	1.5087	120	120	1	6.399	1	0	3	313	119	194	2.3681	3.1152	4.3489	-999	-999	-999	-999	-999	-999	-999
111	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	6.189	3.0474	120	120	1	6.65	1	0	3	319	120	199	2.2024	2.9745	4.9439	-999	-999	-999	-999	-999	-999	-999
112	temp	1	Part1	near_displaced	circle	2	1.9000000000000004	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.0	4.2549	1.1133	120	120	1	6.482	1	0	2	319	120	199	1.954	3.5004	-999	-999	-999	-999	-999	-999	-999	-999
113	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	2.5783	5.7199	120	120	1	6.449	1	0	2	318	119	199	2.6603	4.5356	-999	-999	-999	-999	-999	-999	-999	-999
114	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	3.751	0.6094	120	120	1	6.45	1	0	4	318	120	198	1.9275	2.694	3.4453	4.0873	-999	-999	-999	-999	-999	-999
115	temp	1	Part1	near_displaced	circle	2	1.6000000000000003	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.3	4.4965	1.3549	120	120	1	6.549	1	0	2	299	120	179	2.218	3.8072	-999	-999	-999	-999	-999	-999	-999	-999
116	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	5.0228	1.8812	120	120	1	6.567	1	0	2	319	120	199	3.1845	3.831	-999	-999	-999	-999	-999	-999	-999	-999
117	temp	1	Part1	centred	circle	2	1.6000000000000003	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.3	4.0696	0.928	120	120	1	6.466	1	0	3	319	120	199	2.8228	3.4354	4.6986	-999	-999	-999	-999	-999	-999	-999
118	temp	1	Part1	far_displaced	circle	2	1.6000000000000003	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.3	1.2601	4.4016	120	120	1	7.918	1	0	3	318	120	198	1.892	3.1298	5.106	-999	-999	-999	-999	-999	-999	-999
119	temp	1	Part1	near_displaced	circle	2	1.9000000000000004	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.0	5.9143	2.7727	120	120	1	7.207	1	0	3	310	116	194	2.7387	3.4908	4.766	-999	-999	-999	-999	-999	-999	-999
120	temp	1	Part1	far_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	1.51	4.6516	120	120	1	6.741	1	0	2	301	120	181	2.8472	4.1529	-999	-999	-999	-999	-999	-999	-999	-999
121	temp	1	Part1	far_displaced	circle	2	1.6000000000000003	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.3	4.5207	1.3791	120	120	1	6.5	1	0	2	319	120	199	2.7746	3.6871	-999	-999	-999	-999	-999	-999	-999	-999
122	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	2.9693	6.1109	120	120	1	6.531	1	0	3	319	120	199	1.8251	3.2003	3.845	-999	-999	-999	-999	-999	-999	-999
123	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	1.4678	4.6094	120	120	1	6.533	1	0	2	279	111	168	2.4889	3.8158	-999	-999	-999	-999	-999	-999	-999	-999
124	temp	1	Part1	near_displaced	circle	2	1.9000000000000004	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.0	0.6143	3.7559	120	120	1	6.533	1	0	2	319	120	199	2.9071	4.7687	-999	-999	-999	-999	-999	-999	-999	-999
125	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	2.536	5.6776	120	120	1	6.65	1	0	3	319	120	199	2.2768	3.271	4.7692	-999	-999	-999	-999	-999	-999	-999
126	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	1.7521	4.8937	120	120	1	6.566	1	0	2	309	120	189	2.8961	4.3858	-999	-999	-999	-999	-999	-999	-999	-999
127	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	0.4655	3.607	120	120	1	6.566	1	0	2	319	120	199	2.8583	4.6592	-999	-999	-999	-999	-999	-999	-999	-999
128	temp	1	Part1	centred	circle	2	1.6000000000000003	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.3	4.7659	1.6243	120	120	1	6.65	1	0	2	300	120	180	1.9849	3.5991	-999	-999	-999	-999	-999	-999	-999	-999
129	temp	1	Part1	far_displaced	circle	2	1.6000000000000003	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.3	4.8604	1.7188	120	120	1	6.615	1	0	3	319	120	199	1.7572	3.3235	5.0516	-999	-999	-999	-999	-999	-999	-999
130	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	0.873	4.0146	120	120	1	6.733	1	0	2	300	120	180	2.1311	3.9899	-999	-999	-999	-999	-999	-999	-999	-999
131	temp	1	Part1	centred	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	5.1548	2.0132	120	120	1	6.616	1	0	3	298	120	178	1.7069	3.2546	5.2495	-999	-999	-999	-999	-999	-999	-999
132	temp	1	Part1	far_displaced	circle	2	1.6000000000000003	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.3	6.2378	3.0962	120	120	1	6.666	1	0	3	319	120	199	2.306	3.2133	3.9133	-999	-999	-999	-999	-999	-999	-999
133	temp	1	Part1	near_displaced	circle	2	1.9000000000000004	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	1.0	5.0322	1.8907	120	120	1	6.666	1	0	2	294	120	174	3.0735	4.9872	-999	-999	-999	-999	-999	-999	-999	-999
134	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	2.5866	5.7282	120	120	1	6.666	1	0	2	319	120	199	3.1909	5.0262	-999	-999	-999	-999	-999	-999	-999	-999
135	temp	1	Part1	far_displaced	circle	2	1.9000000000000004	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.0	0.2054	3.347	120	120	1	7.183	1	0	2	281	107	174	2.0103	3.8291	-999	-999	-999	-999	-999	-999	-999	-999
136	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	3.1917	0.0501	120	120	1	6.9	1	0	2	319	120	199	2.6444	4.5688	-999	-999	-999	-999	-999	-999	-999	-999
137	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	2.4342	5.5758	120	120	1	8.216	1	0	2	294	117	177	2.1198	3.5126	-999	-999	-999	-999	-999	-999	-999	-999
138	temp	1	Part1	centred	circle	2	1.9000000000000004	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.0	0.7532	3.8948	120	120	1	6.778	1	0	3	319	120	199	2.6103	3.4886	4.7178	-999	-999	-999	-999	-999	-999	-999
139	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	5.4302	2.2886	120	120	1	6.716	1	0	3	319	120	199	1.7626	3.1678	4.4494	-999	-999	-999	-999	-999	-999	-999
140	temp	1	Part1	near_displaced	circle	2	1.9000000000000004	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.0	1.6626	4.8042	120	120	1	6.933	1	0	2	319	120	199	3.1826	4.5526	-999	-999	-999	-999	-999	-999	-999	-999
141	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	3.5731	0.4315	120	120	1	6.7	1	0	2	319	120	199	2.1103	3.7932	-999	-999	-999	-999	-999	-999	-999	-999
142	temp	1	Part1	near_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	5.1335	1.9919	120	120	1	6.733	1	0	2	319	120	199	2.4342	4.022	-999	-999	-999	-999	-999	-999	-999	-999
143	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	0.5323	3.6739	120	120	1	6.766	1	0	3	319	120	199	1.964	3.3598	4.0219	-999	-999	-999	-999	-999	-999	-999
144	temp	1	Part1	far_displaced	circle	2	1.6000000000000003	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.3	1.1503	4.2919	120	120	1	6.75	1	0	2	317	118	199	2.3772	4.1386	-999	-999	-999	-999	-999	-999	-999	-999
145	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	4.4026	1.261	120	120	1	6.849	1	0	2	317	120	197	2.0658	3.6235	-999	-999	-999	-999	-999	-999	-999	-999
146	temp	1	Part1	far_displaced	circle	2	1.9000000000000004	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.0	5.0822	1.9406	120	120	1	6.799	1	0	2	319	120	199	2.7449	4.2888	-999	-999	-999	-999	-999	-999	-999	-999
147	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	2.0674	5.209	120	120	1	6.8	1	0	3	319	120	199	1.888	2.7306	4.2826	-999	-999	-999	-999	-999	-999	-999
148	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	5.0903	1.9487	120	120	1	6.866	1	0	3	286	110	176	1.9525	3.4544	5.1273	-999	-999	-999	-999	-999	-999	-999
149	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	4.4218	1.2802	120	120	1	6.816	1	0	2	319	120	199	2.188	3.6904	-999	-999	-999	-999	-999	-999	-999	-999
150	temp	1	Part1	far_displaced	circle	2	1.9000000000000004	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	1.0	1.6954	4.837	120	120	1	6.917	1	0	3	318	119	199	2.0538	2.5864	4.3377	-999	-999	-999	-999	-999	-999	-999
151	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	3.6359	0.4943	120	120	1	6.816	1	0	2	319	120	199	1.8461	3.6682	-999	-999	-999	-999	-999	-999	-999	-999
152	temp	1	Part1	far_displaced	circle	2	1.9000000000000004	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.0	2.7348	5.8764	120	120	1	6.85	1	0	3	318	120	198	2.6092	3.4585	5.266	-999	-999	-999	-999	-999	-999	-999
153	temp	1	Part1	near_displaced	circle	2	0.2	varying	attention_check	0	n/a	-999	-999	-999	4.3452	1.2036	120	120	1	6.97	1	0	2	309	120	189	3.1819	4.8586	-999	-999	-999	-999	-999	-999	-999	-999
154	temp	1	Part1	centred	circle	2	1.9000000000000004	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.0	2.8065	5.9481	120	120	1	7.913	1	0	3	317	119	198	1.936	3.4938	5.3198	-999	-999	-999	-999	-999	-999	-999
155	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	2.6475	5.7891	120	120	1	6.892	1	0	3	313	116	197	2.3568	3.226	3.8129	-999	-999	-999	-999	-999	-999	-999
156	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	5.369	2.2274	120	120	1	6.883	1	0	2	286	118	168	2.6483	4.2346	-999	-999	-999	-999	-999	-999	-999	-999
157	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	1.775	4.9166	120	120	1	6.9	1	0	2	293	98	195	2.308	3.5213	-999	-999	-999	-999	-999	-999	-999	-999
158	temp	1	Part1	near_displaced	circle	2	1.9000000000000004	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	1.0	1.8179	4.9594	120	120	1	6.933	1	0	2	278	112	166	2.7106	3.6015	-999	-999	-999	-999	-999	-999	-999	-999
159	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	1.5334	4.675	120	120	1	7.116	1	0	2	319	120	199	2.1846	3.997	-999	-999	-999	-999	-999	-999	-999	-999
160	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	5.3507	2.2091	120	120	1	6.933	1	0	3	314	118	196	2.2886	3.4695	4.9628	-999	-999	-999	-999	-999	-999	-999
161	temp	1	Part1	far_displaced	circle	2	1.9000000000000004	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.0	4.9693	1.8277	120	120	1	6.933	1	0	3	293	117	176	2.8279	3.4932	4.131	-999	-999	-999	-999	-999	-999	-999
162	temp	1	Part1	centred	circle	2	1.9000000000000004	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	1.0	4.2254	1.0839	120	120	1	8.36	1	0	2	307	108	199	1.9544	3.5666	-999	-999	-999	-999	-999	-999	-999	-999
163	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	5.2536	2.112	120	120	1	7.884	1	0	2	310	114	196	3.1235	4.8785	-999	-999	-999	-999	-999	-999	-999	-999
164	temp	1	Part1	near_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	2.1682	5.3098	120	120	1	7.015	1	0	3	307	118	189	2.2018	2.8855	4.8221	-999	-999	-999	-999	-999	-999	-999
165	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	5.7284	2.5868	120	120	1	6.966	1	0	2	319	120	199	2.9376	3.6307	-999	-999	-999	-999	-999	-999	-999	-999
166	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	1.283	4.4246	120	120	1	6.95	1	0	2	319	120	199	2.5473	4.208	-999	-999	-999	-999	-999	-999	-999	-999
167	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	2.4053	5.5469	120	120	1	7.05	1	0	2	301	105	196	2.6688	3.9854	-999	-999	-999	-999	-999	-999	-999	-999
168	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	5.4696	2.328	120	120	1	7.15	1	0	2	319	120	199	1.8056	3.5793	-999	-999	-999	-999	-999	-999	-999	-999
169	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	4.2617	1.1201	120	120	1	6.999	1	0	2	318	120	198	2.6441	4.286	-999	-999	-999	-999	-999	-999	-999	-999
170	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	0.5436	3.6852	120	120	1	7.033	1	0	2	319	120	199	2.3342	4.0894	-999	-999	-999	-999	-999	-999	-999	-999
171	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	4.1167	0.9751	120	120	1	7.099	1	0	2	286	119	167	2.0981	4.0792	-999	-999	-999	-999	-999	-999	-999	-999
172	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	5.6406	2.499	120	120	1	7.183	1	0	2	307	119	188	3.1603	4.4776	-999	-999	-999	-999	-999	-999	-999	-999
173	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	6.1112	2.9696	120	120	1	7.183	1	0	2	312	119	193	3.0794	4.6311	-999	-999	-999	-999	-999	-999	-999	-999
174	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	4.4172	1.2756	120	120	1	7.165	1	0	2	319	120	199	2.1721	3.5496	-999	-999	-999	-999	-999	-999	-999	-999
175	temp	1	Part1	far_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	5.115	1.9734	120	120	1	7.136	1	0	3	317	118	199	2.2409	3.0976	3.881	-999	-999	-999	-999	-999	-999	-999
176	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	1.6701	4.8117	120	120	1	7.128	1	0	3	319	120	199	1.7703	2.5732	3.5799	-999	-999	-999	-999	-999	-999	-999
177	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	2.8834	6.025	120	120	1	7.217	1	0	2	296	120	176	2.0895	3.6659	-999	-999	-999	-999	-999	-999	-999	-999
178	temp	1	Part1	far_displaced	circle	2	1.9000000000000004	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	1.0	0.4427	3.5843	120	120	1	7.116	1	0	3	319	120	199	1.7314	2.6182	3.5663	-999	-999	-999	-999	-999	-999	-999
179	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	4.0925	0.9509	120	120	1	8.201	1	0	2	319	120	199	2.0943	3.7658	-999	-999	-999	-999	-999	-999	-999	-999
180	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	3.3482	0.2066	120	120	1	7.714	1	0	2	314	117	197	2.8545	4.0955	-999	-999	-999	-999	-999	-999	-999	-999
181	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	3.9118	0.7702	120	120	1	7.216	1	0	3	319	120	199	2.642	3.2985	5.0135	-999	-999	-999	-999	-999	-999	-999
182	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	3.685	0.5434	120	120	1	7.099	1	0	2	318	120	198	2.7673	4.0761	-999	-999	-999	-999	-999	-999	-999	-999
183	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	3.3045	0.1629	120	120	1	7.133	1	0	3	318	119	199	2.2896	3.2685	4.6939	-999	-999	-999	-999	-999	-999	-999
184	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	0.7516	3.8932	120	120	1	7.15	1	0	3	319	120	199	2.0981	2.9506	3.7945	-999	-999	-999	-999	-999	-999	-999
185	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	2.5067	5.6483	120	120	1	7.233	1	0	2	318	119	199	3.1375	4.4539	-999	-999	-999	-999	-999	-999	-999	-999
186	temp	1	Part1	centred	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	0.522	3.6636	120	120	1	7.2	1	0	2	319	120	199	2.3988	3.6474	-999	-999	-999	-999	-999	-999	-999	-999
187	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	1.7522	4.8938	120	120	1	7.216	1	0	3	317	119	198	1.8534	2.7029	4.1876	-999	-999	-999	-999	-999	-999	-999
188	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|near_displaced|varying|stair2	1.8	0.7	2.4973	5.6389	120	120	1	7.233	1	0	2	278	108	170	1.8772	3.7902	-999	-999	-999	-999	-999	-999	-999	-999
189	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	3.1466	0.005	120	120	1	7.299	1	0	4	319	120	199	1.8859	2.4137	2.9541	3.9046	-999	-999	-999	-999	-999	-999
190	temp	1	Part1	near_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|near_displaced|varying|stair1	0.7	0.7	2.5319	5.6735	120	120	1	7.183	1	0	2	319	120	199	2.3318	3.553	-999	-999	-999	-999	-999	-999	-999	-999
191	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	5.8974	2.7558	120	120	1	7.25	1	0	2	318	120	198	1.9058	3.8083	-999	-999	-999	-999	-999	-999	-999	-999
192	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	0.5924	3.734	120	120	1	7.215	1	0	4	307	120	187	1.7306	2.2983	3.172	4.5917	-999	-999	-999	-999	-999	-999
193	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	2.0638	5.2054	120	120	1	7.433	1	0	2	319	120	199	2.4086	3.5574	-999	-999	-999	-999	-999	-999	-999	-999
194	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	1.2132	4.3548	120	120	1	7.266	1	0	2	304	120	184	2.9461	4.8817	-999	-999	-999	-999	-999	-999	-999	-999
195	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	3.8052	0.6636	120	120	1	7.366	1	0	2	319	120	199	2.0757	3.8559	-999	-999	-999	-999	-999	-999	-999	-999
196	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	5.1993	2.0578	120	120	1	8.483	1	0	2	299	120	179	2.8094	4.1946	-999	-999	-999	-999	-999	-999	-999	-999
197	temp	1	Part1	near_displaced	circle	2	0.2	standard	attention_check	0	n/a	-999	-999	-999	0.7335	3.8751	120	120	1	7.499	1	0	2	319	120	199	2.7175	4.4209	-999	-999	-999	-999	-999	-999	-999	-999
198	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|near_displaced|standard|stair1	0.7	0.7	4.551	1.4094	120	120	1	7.281	1	0	3	274	105	169	2.5725	3.4693	4.7869	-999	-999	-999	-999	-999	-999	-999
199	temp	1	Part1	near_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|near_displaced|standard|stair2	1.8	0.7	4.9759	1.8343	120	120	1	7.282	1	0	2	319	120	199	2.8417	3.525	-999	-999	-999	-999	-999	-999	-999	-999
200	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	2	stair2	Part1|far_displaced|varying|stair2	1.8	0.7	2.4898	5.6314	120	120	1	7.331	1	0	2	318	119	199	2.7902	4.7686	-999	-999	-999	-999	-999	-999	-999	-999
201	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	5.7499	2.6083	120	120	1	7.499	1	0	2	291	111	180	3.1264	4.2924	-999	-999	-999	-999	-999	-999	-999	-999
202	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	1.8166	4.9582	120	120	1	7.366	1	0	2	319	120	199	2.9848	4.0828	-999	-999	-999	-999	-999	-999	-999	-999
203	temp	1	Part1	centred	circle	2	2.2	standard	staircase	2	stair2	Part1|centred|standard|stair2	1.8	0.7	4.8612	1.7197	120	120	1	7.6	1	0	2	274	120	154	2.6601	3.5445	-999	-999	-999	-999	-999	-999	-999	-999
204	temp	1	Part1	centred	circle	2	2.2	standard	staircase	1	stair1	Part1|centred|standard|stair1	0.7	0.7	0.619	3.7606	120	120	1	7.666	1	0	3	317	118	199	2.1281	3.0158	4.2071	-999	-999	-999	-999	-999	-999	-999
205	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	2	stair2	Part1|far_displaced|standard|stair2	1.8	0.7	0.8922	4.0338	120	120	1	8.045	1	0	2	316	119	197	2.6872	3.7121	-999	-999	-999	-999	-999	-999	-999	-999
206	temp	1	Part1	far_displaced	circle	2	2.2	varying	staircase	1	stair1	Part1|far_displaced|varying|stair1	0.7	0.7	4.9759	1.8343	120	120	1	8.948	1	0	2	311	118	193	3.1205	4.1034	-999	-999	-999	-999	-999	-999	-999	-999
207	temp	1	Part1	far_displaced	circle	2	2.2	standard	staircase	1	stair1	Part1|far_displaced|standard|stair1	0.7	0.7	5.8861	2.7445	120	120	1	7.51	1	0	2	290	118	172	1.9623	3.7438	-999	-999	-999	-999	-999	-999	-999	-999
