trialnum	 subject	 session	 part 	 condition     	 basicShape	 numObjects	 speed             	 motionRule	 trialKind      	 staircaseIndex	 staircaseWithinCondition	 stairKey                            	 stairStartSpeed	 stairValue         	 initialAngle	 initialOtherAngle	 cueFrames	 timingCheckFrames	 eyetrackingEnabled	 fixatnPeriodFrames	 trajectorySide	 trajectoryOffsetDeg	 ellipseRotationRad	 correct	 trialOutcome	 trialExcluded	 fixBreakFrame	 fixBreakDistanceDeg	 trialDurTotal	 numTargets	 whichIsTarget	 reversal_count	 timingBlips	 numLongFramesAfterCue	 reversal_0	 reversal_1	 reversal_2	 reversal_3	 reversal_4	 reversal_5	 reversal_6	 reversal_7	 reversal_8	 reversal_9
      10	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.7               	 varying   	 staircase      	              1	 stair1                  	 Part1|far_displaced|varying|stair1  	 0.7            	 -0.7               	       5.2589	            2.1173	        89	                89	                  0	                 83	 right         	                10.0	 -999              	       1	        5.333	             1	             0	                   3	             1	          0	        1.9637	         2.7878	 3.7763     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      11	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 0.7               	 varying   	 staircase      	              1	 stair1                  	 Part1|near_displaced|varying|stair1 	 0.7            	 -0.7               	       2.0494	            5.191 	        89	                89	                  0	                 67	 left          	                 5.0	 -999              	       1	        5.166	             1	             0	                   3	             0	          0	        2.3406	         3.3867	 4.9738     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      12	 temp   	 a      	 Part1	 centred       	 circle    	          2	 0.7               	 standard  	 staircase      	              1	 stair1                  	 Part1|centred|standard|stair1       	 0.7            	 -0.7               	       3.692 	            0.5504	        89	                89	                  0	                 78	 center        	                 0.0	 -999              	       1	        5.265	             1	             0	                   2	             0	          0	        2.2077	         4.1031	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      13	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.7               	 standard  	 staircase      	              1	 stair1                  	 Part1|far_displaced|standard|stair1 	 0.7            	 -0.7               	       0.7002	            3.8418	        89	                89	                  0	                 95	 left          	                10.0	 -999              	       1	        5.5  	             1	             0	                   4	             0	          0	        1.7556	         2.3113	 3.0339     	 4.9293               	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      14	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 0.7               	 standard  	 staircase      	              1	 stair1                  	 Part1|near_displaced|standard|stair1	 0.7            	 -0.7               	       1.7312	            4.8728	        89	                89	                  0	                 79	 right         	                 5.0	 -999              	       1	        5.316	             1	             0	                   3	             0	          0	        2.3169	         3.0341	 4.4674     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      15	 temp   	 a      	 Part1	 centred       	 circle    	          2	 1.5               	 standard  	 staircase      	              2	 stair2                  	 Part1|centred|standard|stair2       	 1.5            	 -1.5               	       0.5707	            3.7123	        89	                89	                  0	                 64	 center        	                 0.0	 -999              	       1	        5.316	             1	             0	                   2	             5	          5	        2.2978	         3.9297	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      16	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.5               	 standard  	 staircase      	              2	 stair2                  	 Part1|far_displaced|standard|stair2 	 1.5            	 -1.5               	       3.3007	            0.1591	        89	                89	                  0	                 92	 right         	                10.0	 -999              	       1	        5.517	             1	             0	                   3	             0	          0	        1.9339	         2.6808	 4.1209     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      17	 temp   	 a      	 Part1	 centred       	 circle    	          2	 0.7               	 standard  	 staircase      	              1	 stair1                  	 Part1|centred|standard|stair1       	 0.7            	 -0.7               	       1.7096	            4.8511	        89	                89	                  0	                 70	 center        	                 0.0	 -999              	       1	        5.233	             1	             0	                   2	             2	          2	        1.9023	         3.8642	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      18	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.7               	 standard  	 staircase      	              1	 stair1                  	 Part1|far_displaced|standard|stair1 	 0.7            	 -0.7               	       0.118 	            3.2596	        89	                89	                  0	                 87	 left          	                10.0	 -999              	       1	        5.45 	             1	             0	                   3	             0	          0	        2.6651	         3.2519	 4.5291     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      19	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.5               	 varying   	 staircase      	              2	 stair2                  	 Part1|near_displaced|varying|stair2 	 1.5            	 -1.5               	       3.6551	            0.5135	        89	                89	                  0	                 80	 right         	                 5.0	 -999              	       1	        5.366	             1	             0	                   2	             0	          0	        2.7984	         4.4526	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      20	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.5               	 standard  	 staircase      	              2	 stair2                  	 Part1|far_displaced|standard|stair2 	 1.5            	 -1.5               	       0.244 	            3.3856	        89	                89	                  0	                 78	 left          	                10.0	 -999              	       1	        5.35 	             1	             0	                   2	             0	          0	        3.1071	         3.7991	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      21	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.2               	 varying   	 attention_check	              0	 n/a                     	 -999                                	 -999           	 -999               	       3.6202	            0.4786	        89	                89	                  0	                 63	 left          	                10.0	 -999              	       1	        5.15 	             1	             0	                   2	             0	          0	        1.9972	         3.5721	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      22	 temp   	 a      	 Part1	 centred       	 circle    	          2	 1.5               	 standard  	 staircase      	              2	 stair2                  	 Part1|centred|standard|stair2       	 1.5            	 -1.5               	       4.6554	            1.5138	        89	                89	                  0	                 69	 center        	                 0.0	 -999              	       1	        5.25 	             1	             0	                   2	             0	          0	        2.7806	         4.2544	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      23	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 0.7               	 varying   	 staircase      	              1	 stair1                  	 Part1|near_displaced|varying|stair1 	 0.7            	 -0.7               	       3.328 	            0.1864	        89	                89	                  0	                 78	 right         	                 5.0	 -999              	       1	        5.383	             1	             0	                   2	             0	          0	        1.9127	         3.6122	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      24	 temp   	 a      	 Part1	 centred       	 circle    	          2	 0.7               	 standard  	 staircase      	              1	 stair1                  	 Part1|centred|standard|stair1       	 0.7            	 -0.7               	       5.1804	            2.0388	        89	                89	                  0	                 89	 center        	                 0.0	 -999              	       1	        5.533	             1	             0	                   2	             0	          0	        2.6964	         4.2183	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      25	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.5               	 varying   	 staircase      	              2	 stair2                  	 Part1|far_displaced|varying|stair2  	 1.5            	 -1.5               	       2.5234	            5.665 	        89	                89	                  0	                 74	 right         	                10.0	 -999              	       1	        5.333	             1	             0	                   3	             0	          0	        2.3002	         3.395 	 4.0529     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      26	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.5               	 standard  	 staircase      	              2	 stair2                  	 Part1|near_displaced|standard|stair2	 1.5            	 -1.5               	       5.412 	            2.2704	        89	                89	                  0	                 62	 left          	                 5.0	 -999              	       1	        5.183	             1	             0	                   2	             0	          0	        2.4402	         4.3051	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      27	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.7               	 varying   	 staircase      	              1	 stair1                  	 Part1|far_displaced|varying|stair1  	 0.7            	 -0.7               	       2.0802	            5.2218	        89	                89	                  0	                 72	 left          	                10.0	 -999              	       1	        5.333	             1	             0	                   3	             2	          1	        2.3486	         3.2226	 5.0704     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      28	 temp   	 a      	 Part1	 centred       	 circle    	          2	 1.5               	 standard  	 staircase      	              2	 stair2                  	 Part1|centred|standard|stair2       	 1.5            	 -1.5               	       2.1978	            5.3394	        89	                89	                  0	                 73	 center        	                 0.0	 -999              	       1	        5.35 	             1	             0	                   3	             0	          0	        2.307 	         3.4208	 4.9428     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      29	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.7               	 standard  	 staircase      	              1	 stair1                  	 Part1|far_displaced|standard|stair1 	 0.7            	 -0.7               	       3.8119	            0.6703	        89	                89	                  0	                 75	 right         	                10.0	 -999              	       1	        5.433	             1	             0	                   2	             1	          1	        2.5378	         3.753 	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      30	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.5               	 varying   	 staircase      	              2	 stair2                  	 Part1|far_displaced|varying|stair2  	 1.5            	 -1.5               	       2.1919	            5.3335	        89	                89	                  0	                 63	 left          	                10.0	 -999              	       1	        5.266	             1	             0	                   2	             1	          1	        2.9539	         4.8033	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      31	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.2               	 standard  	 attention_check	              0	 n/a                     	 -999                                	 -999           	 -999               	       2.9417	            6.0833	        89	                89	                  0	                 96	 right         	                10.0	 -999              	       1	        5.716	             1	             0	                   2	             1	          1	        3.0973	         4.1773	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      32	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.7               	 varying   	 staircase      	              1	 stair1                  	 Part1|far_displaced|varying|stair1  	 0.7            	 -0.7               	       6.1311	            2.9895	        89	                89	                  0	                 62	 right         	                10.0	 -999              	       1	        5.25 	             1	             0	                   2	             1	          1	        3.1209	         4.6346	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      33	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 0.7               	 standard  	 staircase      	              1	 stair1                  	 Part1|near_displaced|standard|stair1	 0.7            	 -0.7               	       0.1425	            3.2841	        89	                89	                  0	                 88	 left          	                 5.0	 -999              	       1	        5.633	             1	             0	                   2	             2	          1	        1.8266	         3.7832	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      34	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.5               	 varying   	 staircase      	              2	 stair2                  	 Part1|near_displaced|varying|stair2 	 1.5            	 -1.5               	       2.1158	            5.2574	        89	                89	                  0	                 61	 right         	                 5.0	 -999              	       1	        5.249	             1	             0	                   3	             0	          0	        2.4428	         3.2828	 4.0533     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      35	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.5               	 standard  	 staircase      	              2	 stair2                  	 Part1|far_displaced|standard|stair2 	 1.5            	 -1.5               	       0.1539	            3.2955	        89	                89	                  0	                 96	 left          	                10.0	 -999              	       1	        5.833	             1	             0	                   3	             0	          0	        2.1428	         3.2373	 5.1985     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      36	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.5               	 varying   	 staircase      	              2	 stair2                  	 Part1|far_displaced|varying|stair2  	 1.5            	 -1.5               	       3.0371	            6.1787	        89	                89	                  0	                 74	 right         	                10.0	 -999              	       1	        5.448	             1	             0	                   2	             0	          0	        2.8358	         3.8057	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      37	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.0               	 standard  	 staircase      	              1	 stair1                  	 Part1|far_displaced|standard|stair1 	 0.7            	 -1.0               	       4.1797	            1.0381	        89	                89	                  0	                 72	 left          	                10.0	 -999              	       1	        5.433	             1	             0	                   3	             0	          0	        1.812 	         2.8783	 4.3943     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      38	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.8               	 standard  	 staircase      	              2	 stair2                  	 Part1|far_displaced|standard|stair2 	 1.5            	 -1.8               	       3.9253	            0.7837	        89	                89	                  0	                 66	 left          	                10.0	 -999              	       1	        5.349	             1	             0	                   2	             0	          0	        2.5342	         4.0458	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      39	 temp   	 a      	 Part1	 centred       	 circle    	          2	 1.0               	 standard  	 staircase      	              1	 stair1                  	 Part1|centred|standard|stair1       	 0.7            	 -1.0               	       2.9643	            6.1059	        89	                89	                  0	                 92	 center        	                 0.0	 -999              	       1	        5.7  	             1	             0	                   2	             1	          1	        2.2725	         3.6306	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      40	 temp   	 a      	 Part1	 centred       	 circle    	          2	 1.8               	 standard  	 staircase      	              2	 stair2                  	 Part1|centred|standard|stair2       	 1.5            	 -1.8               	       4.3235	            1.1819	        89	                89	                  0	                 70	 center        	                 0.0	 -999              	       1	        5.465	             1	             0	                   2	             2	          2	        2.1789	         4.0365	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      41	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.0               	 standard  	 staircase      	              1	 stair1                  	 Part1|far_displaced|standard|stair1 	 0.7            	 -1.0               	       0.2063	            3.3479	        89	                89	                  0	                 82	 right         	                10.0	 -999              	       1	        5.617	             1	             0	                   2	             0	          0	        2.5811	         3.8417	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      42	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 0.2               	 standard  	 attention_check	              0	 n/a                     	 -999                                	 -999           	 -999               	       5.4062	            2.2647	        89	                89	                  0	                 63	 right         	                 5.0	 -999              	       1	        5.366	             1	             0	                   2	             1	          1	        2.9503	         4.3127	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      43	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.0               	 varying   	 staircase      	              1	 stair1                  	 Part1|far_displaced|varying|stair1  	 0.7            	 -1.0               	       2.5707	            5.7123	        89	                89	                  0	                 73	 left          	                10.0	 -999              	       1	        5.5  	             1	             0	                   2	             0	          0	        2.9295	         3.9688	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      44	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 0.7               	 varying   	 staircase      	              1	 stair1                  	 Part1|near_displaced|varying|stair1 	 0.7            	 -0.7               	       0.1202	            3.2618	        89	                89	                  0	                 61	 right         	                 5.0	 -999              	       1	        5.383	             1	             0	                   3	             1	          0	        2.3966	         3.4558	 4.3051     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      45	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.8               	 varying   	 staircase      	              2	 stair2                  	 Part1|far_displaced|varying|stair2  	 1.5            	 -1.8               	       4.5803	            1.4387	        89	                89	                  0	                 63	 left          	                10.0	 -999              	       1	        5.4  	             1	             0	                   3	             0	          0	        2.1628	         2.8352	 4.5913     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      46	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.5               	 varying   	 staircase      	              2	 stair2                  	 Part1|near_displaced|varying|stair2 	 1.5            	 -1.5               	       0.6772	            3.8188	        89	                89	                  0	                 73	 right         	                 5.0	 -999              	       1	        5.532	             1	             0	                   2	             0	          0	        2.2194	         3.5687	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      47	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.0               	 varying   	 staircase      	              1	 stair1                  	 Part1|near_displaced|varying|stair1 	 0.7            	 -1.0               	       4.024 	            0.8825	        89	                89	                  0	                 67	 left          	                 5.0	 -999              	       1	        5.483	             1	             0	                   3	             3	          2	        1.7236	         3.0704	 4.1179     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      48	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.0               	 varying   	 staircase      	              1	 stair1                  	 Part1|far_displaced|varying|stair1  	 0.7            	 -1.0               	       5.9372	            2.7956	        89	                89	                  0	                 73	 right         	                10.0	 -999              	       1	        5.683	             1	             0	                   2	             2	          2	        2.8669	         4.2019	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      49	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.8               	 varying   	 staircase      	              2	 stair2                  	 Part1|near_displaced|varying|stair2 	 1.5            	 -1.8               	       5.3194	            2.1778	        89	                89	                  0	                 92	 left          	                 5.0	 -999              	       1	        5.85 	             1	             0	                   2	             1	          1	        2.5439	         4.2181	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      50	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.0               	 varying   	 staircase      	              1	 stair1                  	 Part1|near_displaced|varying|stair1 	 0.7            	 -1.0               	       3.6119	            0.4704	        89	                89	                  0	                 65	 left          	                 5.0	 -999              	       1	        5.517	             1	             0	                   2	             1	          1	        2.2495	         3.7258	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      51	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.8               	 standard  	 staircase      	              2	 stair2                  	 Part1|far_displaced|standard|stair2 	 1.5            	 -1.8               	       0.2756	            3.4172	        89	                89	                  0	                 60	 right         	                10.0	 -999              	       1	        5.466	             1	             0	                   3	             5	          5	        1.7321	         2.5544	 4.3834     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      52	 temp   	 a      	 Part1	 centred       	 circle    	          2	 1.0               	 standard  	 staircase      	              1	 stair1                  	 Part1|centred|standard|stair1       	 0.7            	 -1.0               	       1.1224	            4.264 	        89	                89	                  0	                 69	 center        	                 0.0	 -999              	       1	        5.567	             1	             0	                   3	             3	          3	        1.8684	         3.3743	 4.2865     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      53	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.2               	 varying   	 attention_check	              0	 n/a                     	 -999                                	 -999           	 -999               	       2.1796	            5.3212	        89	                89	                  0	                 95	 left          	                10.0	 -999              	       1	        5.983	             1	             0	                   2	             6	          6	        2.4931	         3.5281	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      54	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.8               	 varying   	 staircase      	              2	 stair2                  	 Part1|far_displaced|varying|stair2  	 1.5            	 -1.8               	       5.6232	            2.4816	        89	                89	                  0	                 69	 right         	                10.0	 -999              	       1	        5.599	             1	             0	                   2	             0	          0	        2.6147	         4.3512	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      55	 temp   	 a      	 Part1	 centred       	 circle    	          2	 1.8               	 standard  	 staircase      	              2	 stair2                  	 Part1|centred|standard|stair2       	 1.5            	 -1.8               	       1.7095	            4.8511	        89	                89	                  0	                 82	 center        	                 0.0	 -999              	       1	        5.75 	             1	             0	                   2	             2	          0	        2.2986	         3.8101	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      56	 temp   	 a      	 Part1	 centred       	 circle    	          2	 1.0               	 standard  	 staircase      	              1	 stair1                  	 Part1|centred|standard|stair1       	 0.7            	 -1.0               	       1.2421	            4.3837	        89	                89	                  0	                 88	 center        	                 0.0	 -999              	       1	        5.867	             1	             0	                   2	             3	          2	        2.2473	         3.7043	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      57	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.0               	 standard  	 staircase      	              1	 stair1                  	 Part1|far_displaced|standard|stair1 	 0.7            	 -1.0               	       5.4627	            2.3211	        89	                89	                  0	                 72	 right         	                10.0	 -999              	       1	        5.632	             1	             0	                   2	             0	          0	        1.8753	         3.5413	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      58	 temp   	 a      	 Part1	 centred       	 circle    	          2	 1.8               	 standard  	 staircase      	              2	 stair2                  	 Part1|centred|standard|stair2       	 1.5            	 -1.8               	       4.0753	            0.9338	        89	                89	                  0	                 79	 center        	                 0.0	 -999              	       1	        5.85 	             1	             0	                   2	             1	          1	        3.0417	         3.8901	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      59	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.8               	 varying   	 staircase      	              2	 stair2                  	 Part1|near_displaced|varying|stair2 	 1.5            	 -1.8               	       0.4748	            3.6164	        89	                89	                  0	                 60	 left          	                 5.0	 -999              	       1	        5.483	             1	             0	                   2	             0	          0	        2.9983	         4.7888	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      60	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.0               	 varying   	 staircase      	              1	 stair1                  	 Part1|near_displaced|varying|stair1 	 0.7            	 -1.0               	       4.8157	            1.6741	        89	                89	                  0	                 83	 left          	                 5.0	 -999              	       1	        5.8  	             1	             0	                   2	             0	          0	        3.0211	         4.1334	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      61	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.0               	 varying   	 staircase      	              1	 stair1                  	 Part1|far_displaced|varying|stair1  	 0.7            	 -1.0               	       0.8817	            4.0233	        89	                89	                  0	                 90	 right         	                10.0	 -999              	       1	        5.916	             1	             0	                   3	             0	          0	        1.8067	         3.4446	 4.1451     	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      62	 temp   	 a      	 Part1	 near_displaced	 circle    	          2	 1.8               	 varying   	 staircase      	              2	 stair2                  	 Part1|near_displaced|varying|stair2 	 1.5            	 -1.8               	       0.0417	            3.1833	        89	                89	                  0	                 67	 left          	                 5.0	 -999              	       1	        5.616	             1	             0	                   2	             0	          0	        2.6418	         3.6279	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      63	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 1.8               	 standard  	 staircase      	              2	 stair2                  	 Part1|far_displaced|standard|stair2 	 1.5            	 -1.8               	       2.1949	            5.3365	        89	                89	                  0	                 67	 right         	                10.0	 -999              	       1	        5.65 	             1	             0	                   2	             0	          0	        2.8818	         4.0642	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
      64	 temp   	 a      	 Part1	 far_displaced 	 circle    	          2	 0.2               	 standard  	 attention_check	              0	 n/a                     	 -999                                	 -999           	 -999               	       1.9463	            5.0878	        89	                89	                  0	                 92	 right         	                10.0	 -999              	       1	        6.216	             1	             0	                   2	             4	          2	        2.5879	         3.4778	 -999       	 -999                 	 -999      	 -999      	 -999      	 -999      	 -999      	 -999
